FDV44,OUT027,3878.2084452189474
FDG02,OUT049,2698.014090798078
FDA09,OUT013,2192.80666986265
FDT04,OUT013,651.1398715393301
FDL58,OUT019,669.3485742950445
FDE52,OUT045,1239.9529802078098
FDW12,OUT035,1945.134427623401
FDL51,OUT017,3409.0462956712945
NCY42,OUT027,3045.433533384738
FDR07,OUT017,1567.826342552482
FDN40,OUT045,2108.8207800706637
FDB35,OUT027,1725.2695367346917
FDA22,OUT017,2243.968380432624
NCL06,OUT046,4711.192295301863
FDI35,OUT013,2086.880169156873
NCW42,OUT045,3519.013594898564
NCX06,OUT049,2594.166749798983
FDC37,OUT027,2329.5283944231014
FDZ14,OUT018,1295.3616302683747
DRG49,OUT049,4146.292475007395
NCG06,OUT045,4622.4903382129605
DRC36,OUT045,2391.6126799190456
FDV21,OUT019,205.64632625682808
FDB53,OUT046,2016.0704672169854
DRP47,OUT019,537.33476772349
FDA14,OUT013,1526.289721471792
DRC24,OUT035,2230.0223345163517
FDW21,OUT018,1205.619759202577
NCH29,OUT046,1169.6563506812297
FDU58,OUT013,2722.719960451213
FDY27,OUT017,2864.028750939427
FDV56,OUT035,1458.5747478406245
FDT59,OUT046,3679.2636320007614
FDB23,OUT046,3833.8001665629313
FDR49,OUT045,869.4976012323515
FDB03,OUT010,555.1880425243012
FDN39,OUT045,2271.9184717933904
FDX02,OUT027,5086.166853595172
FDQ16,OUT027,1925.5847949855963
FDU35,OUT018,1143.6972065732855
NCT29,OUT013,1360.5373053487913
FDZ27,OUT046,860.8192625874773
FDN57,OUT017,1996.4533004538278
FDA03,OUT018,1542.5962790813471
FDZ36,OUT045,2978.4444537090512
NCU05,OUT013,1024.1641268159424
FDT39,OUT018,1791.4346285017843
FDK60,OUT017,1589.7198379444078
FDZ25,OUT017,2685.246715829273
FDG12,OUT046,1708.8332175669589
DRB01,OUT019,328.45677530371665
NCC43,OUT027,7444.455493283775
FDX13,OUT019,671.3792149473422
FDM22,OUT049,881.2702786022853
FDJ03,OUT027,1342.8326705804839
FDU14,OUT018,4203.423486434362
FDB33,OUT010,302.21144539644797
FDP27,OUT046,2562.3706036933704
FDO38,OUT010,174.49445548215377
FDE28,OUT027,6274.739483246782
FDO27,OUT035,1370.666528046377
DRL23,OUT027,1987.2071435783466
FDS28,OUT046,782.7175410524518
FDX24,OUT013,1049.448426481694
FDZ02,OUT035,1220.5585637544227
FDL46,OUT045,1349.9205347284817
FDS60,OUT027,3559.450088786458
NCO06,OUT017,784.1151192541705
FDO16,OUT035,1202.6427382477636
FDC60,OUT049,1168.704042934422
FDA48,OUT018,3017.3813486099057
FDZ36,OUT027,3913.489894219179
FDK27,OUT045,1566.129438719552
FDW23,OUT018,665.8585702130434
FDM14,OUT018,1475.4009556754193
FDM14,OUT013,1261.091213569469
FDW60,OUT018,2560.762911240153
FDE21,OUT013,1350.854906679094
NCM42,OUT035,1709.9967507272313
FDY59,OUT010,174.80257946712214
DRI49,OUT049,1037.494787036782
FDT28,OUT019,247.60027852333488
FDQ22,OUT018,792.3748364678678
FDR60,OUT049,1076.460832301665
FDC50,OUT019,157.07910380576953
FDV24,OUT013,1807.5001111888123
DRF48,OUT010,360.0448189967436
FDQ47,OUT046,716.9815771353551
DRN36,OUT049,1257.0028453766834
NCY06,OUT035,1784.4517467123414
FDE52,OUT035,1180.8977698565216
NCB54,OUT045,1638.120179947875
NCF31,OUT035,2095.350735914796
FDJ08,OUT027,3984.284414260534
NCC07,OUT017,1419.0931639833268
NCD19,OUT027,1255.0728350036395
FDL46,OUT049,1454.3205521748323
FDM20,OUT045,4007.3495479406192
NCI06,OUT010,320.8664259106016
DRM11,OUT035,5811.273278226343
NCH07,OUT018,1909.2146671275348
FDS23,OUT013,1385.2961101053743
FDO49,OUT018,647.2303546493692
FDS35,OUT049,951.6378719032365
DRK39,OUT045,1013.7192525636373
DRI39,OUT049,1015.2182028633549
FDV04,OUT017,2440.7556193403793
NCN14,OUT035,3195.7331828046754
FDH08,OUT013,3187.8523117180775
FDS20,OUT046,2588.9484630070842
FDV40,OUT049,1042.4105706489731
FDZ48,OUT010,185.98810034973928
FDS24,OUT027,1673.8647483342347
FDK44,OUT049,2289.173803152701
FDS48,OUT045,2202.2835043767177
FDK26,OUT010,363.4595454054958
FDD23,OUT045,2437.7539824177584
NCH54,OUT017,2200.034654051541
NCP14,OUT010,207.28208450659997
FDM60,OUT010,121.81031160661773
FDV24,OUT017,2234.960792176185
FDH08,OUT018,3484.5780411851383
FDS12,OUT027,2419.7308418710536
FDR39,OUT027,3911.908141100405
FDP12,OUT027,1310.3304640320493
DRF60,OUT027,5885.153174385795
FDC09,OUT035,1659.441882658984
FDF50,OUT018,2731.062705926143
FDG28,OUT035,5075.411379920506
NCE19,OUT017,1072.5039722417287
NCM53,OUT010,221.84861710630295
NCN18,OUT049,1323.5694761081975
FDF32,OUT035,3682.67033584019
FDF11,OUT013,3499.6237246136243
DRI59,OUT049,3538.837748763922
NCG54,OUT035,2511.532110036958
FDM44,OUT046,1288.4039836121158
FDT57,OUT018,3641.4935413020457
FDV24,OUT046,1912.9336972177803
FDI50,OUT019,473.97852639733895
FDS09,OUT035,1072.8315375424145
NCC31,OUT027,3081.5976002924654
FDQ07,OUT019,466.2898005944622
FDC22,OUT017,3092.273365485113
FDZ56,OUT046,2545.084802944302
FDZ40,OUT019,120.93499778367429
FDS46,OUT027,2230.7209210173123
DRD24,OUT045,1702.77506987207
FDV45,OUT017,2925.5381399060925
FDL26,OUT045,2388.3168587688992
FDA56,OUT018,1454.1966280561644
FDN27,OUT046,1503.8063744305325
FDM20,OUT049,4487.726982150573
FDO16,OUT017,1146.9528288491563
FDL03,OUT035,3626.950753999671
FDE58,OUT046,1465.9682436820349
FDI02,OUT027,2188.0117816078164
NCC55,OUT019,94.63457343564282
FDR03,OUT018,2705.616976207249
FDB14,OUT017,1380.3277940791347
FDR45,OUT013,3754.758351163344
NCN07,OUT017,1855.174766753965
FDM51,OUT019,175.74480510230322
FDT52,OUT027,6279.409086559285
FDL26,OUT046,2299.4324439017505
NCZ42,OUT046,3810.9191374321863
DRI47,OUT019,235.32072881498172
FDW40,OUT013,1447.3161199534609
FDN34,OUT046,2300.5546862662427
FDS01,OUT035,2697.215017409009
NCG55,OUT045,1587.2571017732962
FDC11,OUT035,1358.9339886727273
FDX35,OUT018,3814.582916370919
NCB06,OUT046,2401.886828960759
FDR09,OUT019,610.6116930851766
FDC53,OUT017,1482.6645052860279
FDY45,OUT013,4700.576346336656
FDA22,OUT010,339.35592068406123
FDE02,OUT035,1405.8505123391624
FDW21,OUT045,1242.2385586426599
FDV34,OUT046,1037.6992760841486
FDS59,OUT049,1652.7394070929367
NCW17,OUT017,2069.8830295042867
NCK54,OUT046,1587.8858464085213
FDG17,OUT019,598.2560264750584
FDG35,OUT017,2795.9577666001205
FDD08,OUT010,105.23600047068506
NCO07,OUT017,3396.721115969166
FDJ10,OUT010,248.09416811232524
FDW36,OUT017,1398.2621182068044
FDW21,OUT010,175.84594312948718
FDY19,OUT017,1601.8871383273522
DRE03,OUT013,799.1430797853911
NCC55,OUT049,750.9669277630175
FDH52,OUT010,126.79715629122134
FDO09,OUT017,5304.222913689044
FDU43,OUT045,4630.978063404987
FDX09,OUT010,311.0643886071704
FDH40,OUT019,138.42678071519623
FDW58,OUT017,1632.1432933782996
FDC47,OUT017,4019.645165997972
NCR41,OUT035,1564.8695877225039
DRG49,OUT035,4434.343138859989
FDC52,OUT027,3129.3706079943477
FDY13,OUT046,1047.2559821588839
FDY35,OUT013,692.9031311953496
FDI35,OUT017,2943.378953750452
NCU18,OUT049,1775.1556352216246
FDY33,OUT018,1794.5512169694389
FDC15,OUT027,2869.8590546663418
FDU01,OUT049,2811.793043355754
NCU42,OUT046,2458.5377336531888
NCV29,OUT018,2531.5228015959974
NCY30,OUT017,3095.4025341144074
FDQ46,OUT049,1377.7550639571439
FDG58,OUT027,3389.4027048338266
FDK33,OUT017,3726.226829532889
NCD07,OUT045,1582.416977340678
NCX29,OUT027,3194.2934804038355
NCT42,OUT013,1630.9457235207606
DRN59,OUT035,886.6145758023363
FDI44,OUT035,1352.7230617501164
FDA45,OUT049,2807.1422508662004
FDP31,OUT045,906.8812317398638
FDY01,OUT046,1526.8801139136895
FDT09,OUT018,1736.1451358713643
DRH03,OUT027,1687.6707698660655
FDA36,OUT018,2343.7359248490293
NCF31,OUT017,2467.125525315429
FDG14,OUT049,2017.425463988991
FDG28,OUT027,7022.293980247268
FDU14,OUT049,4162.560469327216
FDY47,OUT019,224.9021157495398
FDI56,OUT049,1139.4281068560654
DRD01,OUT013,765.7847677530136
FDM22,OUT046,872.3873993614214
FDH33,OUT013,692.2997509328854
DRZ24,OUT013,1493.7199768500639
NCQ38,OUT046,1293.0960504158547
FDO16,OUT027,1491.324813981344
FDU07,OUT027,3322.766819612388
NCB07,OUT013,2488.415378370379
FDU48,OUT045,1614.689762409716
NCM43,OUT045,2241.0828520927366
FDR31,OUT010,248.3998278914567
DRK49,OUT018,721.7600737643103
NCI30,OUT010,667.2662621392681
DRD60,OUT017,3123.2657217236947
NCG19,OUT046,3687.6411541264774
FDH12,OUT035,1386.2050773577898
FDM32,OUT035,1306.3250948102
FDM27,OUT035,2179.489065021753
NCU53,OUT027,3376.271341874284
NCQ18,OUT046,1138.299300504742
FDS10,OUT013,2257.001150394267
FDB33,OUT027,3044.0019724014624
FDI12,OUT013,998.1067924310323
NCW42,OUT013,3167.6091197554506
NCC06,OUT018,1487.244922331335
FDW02,OUT017,1872.3096786355263
NCD43,OUT017,1611.9761885239732
FDM57,OUT018,996.7483189963971
FDA58,OUT017,4361.766473328098
FDK56,OUT046,2612.739738261119
FDP52,OUT045,3540.7162471691863
FDW20,OUT018,1612.7684376945595
FDS52,OUT049,1420.2486251645662
NCT29,OUT018,1415.6430989850337
NCL54,OUT013,2010.1291062477349
FDC05,OUT045,2584.6235728664133
FDF34,OUT035,3220.6941101128887
FDP03,OUT027,2464.2618928447196
FDD32,OUT010,175.06144043274017
FDZ10,OUT045,1562.9058538575684
FDZ40,OUT035,1036.7318869855985
FDD51,OUT018,667.4012872200897
NCY30,OUT019,354.3872577924268
FDP58,OUT017,4280.488252675285
FDV49,OUT017,5758.212851238089
FDY24,OUT019,128.0108701467134
NCO55,OUT017,1708.3364732803523
FDR13,OUT017,1945.4385899880951
FDS51,OUT017,1074.2607583255074
FDP26,OUT045,1210.1441185033773
NCB54,OUT027,2388.561108630893
FDF32,OUT017,3024.2119550430234
FDN31,OUT018,2782.5778740606443
DRM48,OUT017,916.0889498471247
FDN20,OUT049,2623.444499252958
DRL01,OUT046,3730.2697500793056
FDV56,OUT049,1604.4665166038508
DRH13,OUT027,2063.032428107696
FDA03,OUT017,1960.6260379019425
FDF47,OUT027,5174.193457882191
FDX32,OUT046,1885.9484188705753
FDX57,OUT049,1194.339388291425
NCA30,OUT045,2459.6982104384197
FDO49,OUT013,674.6405169670048
FDL04,OUT019,182.69490794065842
DRM48,OUT035,851.8266805098385
FDR16,OUT013,2802.811270053577
NCC19,OUT018,2543.646171770634
NCE42,OUT045,3947.942401545544
FDY24,OUT017,1120.3124123776033
FDH19,OUT049,2571.1503953788583
FDJ46,OUT013,2379.441397817702
FDN45,OUT010,469.24868683773644
FDY08,OUT035,2052.582139938548
FDZ37,OUT035,1316.9568507260578
NCT30,OUT045,811.0795260866233
DRY23,OUT018,807.521558769725
NCZ30,OUT018,1528.7617233486608
FDC44,OUT018,1263.107085191881
FDB45,OUT035,1396.5365951725046
FDY04,OUT013,1710.016711348011
FDM27,OUT046,1977.7577395328713
FDZ43,OUT017,5273.2383306874135
FDT39,OUT019,293.59200459410323
NCC06,OUT019,201.2327082703467
FDL15,OUT027,2972.3413939033862
FDL57,OUT017,5889.154544395496
FDU08,OUT046,1160.979865309995
FDK40,OUT017,5414.191315329023
FDQ12,OUT010,591.8305248563875
FDS48,OUT017,2439.07064633109
FDP09,OUT045,3110.183108340892
FDW21,OUT049,1490.6053388670964
FDY25,OUT035,3305.5072527402235
DRE13,OUT017,1157.7539113070422
FDV43,OUT019,97.42111318508474
FDD22,OUT045,1430.0229060379736
FDM46,OUT019,150.722114975214
NCO30,OUT010,346.5702247620507
FDM25,OUT046,2163.9155394558843
NCN41,OUT049,1847.4316853511805
FDU24,OUT045,1248.1008093788173
FDZ50,OUT046,2428.1069871518202
FDP45,OUT013,3986.9576179565306
NCM54,OUT045,1587.7899014935645
FDW10,OUT019,352.4009387116187
FDP20,OUT017,1767.830067029216
FDK32,OUT046,1959.536144792011
FDN52,OUT049,1144.8264707513197
FDM58,OUT045,1428.8850009851894
FDZ46,OUT027,1965.050208183585
NCA18,OUT018,1299.608069492659
FDD35,OUT046,1608.1776985954832
NCK31,OUT035,918.1684201668768
FDI40,OUT027,1793.1329653013697
FDT50,OUT019,156.73207151231588
NCT06,OUT046,2396.9419849277147
FDT31,OUT035,3351.1360154753806
FDT45,OUT049,897.4937404357352
FDT13,OUT045,2812.818784577394
FDO50,OUT045,1369.0263947515339
NCU18,OUT010,280.5098714750732
NCR54,OUT049,2939.677890968142
NCO18,OUT018,2234.4947875878665
FDU09,OUT045,821.4523610054731
FDT13,OUT018,2590.232837997203
FDE09,OUT046,1434.8844985464539
NCK53,OUT019,161.9897044921449
FDG45,OUT049,3308.5329496395384
DRH15,OUT035,993.5920835628965
FDO21,OUT019,463.31276785948137
FDD14,OUT027,3865.695121239809
FDC09,OUT046,1320.7436102266408
FDH45,OUT027,1201.407574775669
FDV32,OUT046,952.2322669928653
FDG12,OUT035,1570.401941335727
FDS32,OUT013,1627.6131916566862
NCL55,OUT018,4148.19848805519
DRE01,OUT035,4313.834623168666
DRE15,OUT049,990.8405630095735
NCL42,OUT045,4172.432416126883
FDP31,OUT013,839.942157463037
FDN33,OUT018,1253.0759826855128
FDZ59,OUT046,2246.567675506726
FDE45,OUT010,349.63905210384235
FDJ07,OUT013,1530.7026433256685
FDQ45,OUT018,2673.9065566804325
FDM33,OUT027,5809.450974759232
FDO15,OUT010,152.7053479125404
FDM46,OUT013,1054.221298775264
FDR03,OUT045,3145.6426501034557
FDY49,OUT018,2371.7283977819384
FDQ60,OUT045,1544.3174326077665
FDW10,OUT049,2543.0819163019496
FDO51,OUT049,836.2018691876796
FDJ40,OUT018,1201.48434929882
FDS20,OUT018,2157.9356689751166
FDU45,OUT013,1230.6123106792677
FDV02,OUT035,2665.701107668006
FDN09,OUT046,4565.168528006734
NCM55,OUT027,3778.755326724971
FDN23,OUT018,1960.7504248939247
FDY31,OUT010,254.6544646354386
FDW03,OUT010,198.23980986739224
FDD14,OUT046,2443.5839795030934
FDV23,OUT017,1762.8534733768502
DRI03,OUT045,2599.809498916424
FDN13,OUT035,1239.4725846210006
FDF45,OUT027,1586.44186999354
FDU46,OUT035,1315.2832213152171
FDB57,OUT049,4184.768116974745
FDV12,OUT049,1485.9158858849883
FDQ58,OUT013,1946.1292758836485
NCA18,OUT017,1506.316140674703
FDH52,OUT049,934.4788513012832
FDM24,OUT018,1695.512073611335
NCP43,OUT027,3550.5373452219037
NCO18,OUT019,300.1095571296171
FDM32,OUT017,1472.3631937679947
NCL07,OUT017,800.2238944401604
FDK03,OUT013,3783.673514594971
FDP59,OUT017,1374.2935306549543
FDQ24,OUT049,4599.641054141782
FDQ16,OUT018,1171.1129048006394
FDU44,OUT013,2168.6381570639774
FDH28,OUT010,102.56012125042095
FDV28,OUT019,94.35007504234677
FDM22,OUT045,887.2162119048547
FDR56,OUT046,2736.6533264848404
FDV39,OUT049,3053.8433599933637
FDU37,OUT019,146.25973489230998
FDQ11,OUT010,669.8525976764706
FDX02,OUT045,3680.631708232025
NCS42,OUT018,1042.1384616844966
FDY57,OUT027,1906.707311020101
FDB21,OUT049,4408.22049470555
FDE28,OUT017,3861.8012888325466
FDQ55,OUT017,1813.891671946378
FDA48,OUT049,3641.1503731864777
FDZ19,OUT045,2683.3137780518455
NCC43,OUT045,4558.751537010459
NCV18,OUT046,1203.739492893041
NCA42,OUT018,2121.7175081642713
FDY45,OUT046,5213.491988214252
NCC30,OUT045,2269.7531282294553
FDM57,OUT013,1032.3930886392316
FDL09,OUT010,303.4272690249453
FDB09,OUT027,2415.901736259672
FDT44,OUT035,1854.350924451858
NCT06,OUT027,3686.6245055047098
FDX26,OUT049,2383.577772778774
FDK32,OUT013,1768.5227137339107
DRA12,OUT046,1679.1467180871898
FDO46,OUT010,378.5348062568587
FDE52,OUT013,975.6752634676285
NCH42,OUT045,3491.1356167484732
FDV08,OUT035,996.1918498775726
FDB47,OUT018,2713.875477424374
FDC28,OUT010,171.9999539764645
FDD22,OUT046,1327.3248606424877
FDS07,OUT027,2140.6072007184475
DRI13,OUT045,3760.3508684879475
FDG32,OUT018,3306.374364020867
FDU14,OUT017,4550.435356802527
FDD28,OUT019,103.23814358462063
NCP41,OUT017,1545.2492685143113
FDS08,OUT049,2766.5188902014584
FDX47,OUT045,2068.943691108587
FDC53,OUT019,155.2892511719724
FDQ19,OUT035,4328.574254769011
FDL14,OUT045,2391.4536906507974
FDM33,OUT019,516.733109176954
FDA51,OUT045,1478.5726456057423
FDZ27,OUT018,719.2809210121555
FDT04,OUT046,739.383874366471
DRC13,OUT049,1801.2525476067303
FDR16,OUT027,4722.894787178
FDQ03,OUT027,6308.014722325263
FDE38,OUT035,2431.8120764237046
DRH23,OUT027,1467.7745896144975
FDT11,OUT019,335.3957584391539
FDD09,OUT035,2725.891143958002
FDR40,OUT045,1156.8143785528448
FDX07,OUT017,2922.8504239338035
FDR07,OUT035,1410.5622897834387
FDA51,OUT017,1512.3547861526654
FDT59,OUT019,475.5350203405928
FDF20,OUT017,3230.6316853662347
FDR13,OUT045,1464.301128071619
FDY26,OUT049,3506.906978194686
FDW04,OUT017,1777.5896108249028
FDK52,OUT017,3737.677724715473
FDN60,OUT049,2179.1260227406597
FDM09,OUT019,284.9150450308675
FDP46,OUT049,1346.0406827491229
FDB50,OUT019,162.69166572192475
NCQ29,OUT049,4913.224549104294
FDP16,OUT027,6971.8501117203095
FDX33,OUT018,1961.3771021646157
FDP07,OUT010,406.2611507838404
FDN22,OUT046,4365.289211655674
FDF39,OUT049,4807.946301659682
FDS21,OUT017,991.6254473515287
NCM42,OUT013,1225.6653247905285
FDK50,OUT019,335.3355171155991
DRF13,OUT027,2908.168409072617
FDH35,OUT018,1762.7117675561135
FDP60,OUT018,1101.7899506077285
DRJ49,OUT027,2790.8958880170717
NCT42,OUT019,277.42835782214263
FDE38,OUT049,2299.969760521942
FDI04,OUT049,2814.4970931680878
NCH54,OUT045,1875.971104056144
FDT56,OUT049,962.914485208225
DRD15,OUT018,3462.7558052506497
FDV58,OUT013,2815.462356493784
FDP21,OUT049,2655.196979302469
FDH05,OUT013,3661.709788015007
FDR10,OUT027,3178.2703265270757
NCP06,OUT045,1895.0638350277377
FDF33,OUT049,1483.379989496498
DRK37,OUT013,2329.172103799516
DRH49,OUT045,1037.0018383994727
FDT58,OUT013,1859.818691932979
FDD41,OUT018,1131.0516174669024
FDP40,OUT018,1123.7569611118663
FDM51,OUT027,2268.463226301984
FDO45,OUT010,148.8790327899778
FDW33,OUT010,193.50596635616517
FDY24,OUT045,850.857228590141
FDB10,OUT010,628.3703153310055
FDM40,OUT035,1916.275636438885
NCI06,OUT017,2763.3131217208916
FDW12,OUT019,229.31051221058806
FDX48,OUT027,2886.521213603761
NCW05,OUT027,2068.1301450474907
FDX27,OUT017,1307.2730983873357
DRM37,OUT045,2751.7978810603627
FDA38,OUT045,3791.4276820915034
FDR36,OUT046,861.2888737262504
FDZ45,OUT046,3229.5213054567503
FDG05,OUT017,2255.36502151774
FDK28,OUT013,3997.061011549691
FDV47,OUT045,1081.7241303300414
FDN21,OUT045,2023.4763429560423
FDP20,OUT027,2720.3385265927727
FDI35,OUT045,2421.746018604291
DRY23,OUT013,697.8534987469781
FDA56,OUT017,1603.2052705814285
FDB09,OUT013,1314.9621439376099
NCO26,OUT027,2492.3682545825486
FDQ49,OUT018,1746.5552677013748
FDI52,OUT027,2265.5760511348553
FDZ44,OUT027,2310.7220790260462
FDZ09,OUT018,1840.841767029107
FDY03,OUT049,1513.400583792451
NCG42,OUT017,1833.6558902266868
DRI13,OUT027,4966.766406740802
FDQ32,OUT013,1406.4071441733697
FDW16,OUT035,1210.7894377163586
FDU27,OUT046,776.0851060969233
FDR28,OUT010,295.6792251485028
FDQ49,OUT010,301.3520865678464
FDS37,OUT046,1482.9867476799534
FDW26,OUT018,3315.7218048039986
FDX12,OUT018,4255.462105401981
NCP06,OUT013,1685.1702792175315
FDW45,OUT010,252.16313961762805
NCN30,OUT049,1171.1150851929933
FDN24,OUT049,1001.6858669405326
NCL41,OUT027,1260.161804300859
FDR02,OUT019,165.0270909930409
FDD09,OUT010,357.2532346035965
FDS33,OUT010,162.25725950229784
FDU22,OUT045,1382.6723820731727
FDI53,OUT013,1702.854198199507
DRH01,OUT049,2414.7638272307977
FDX32,OUT013,1599.2937061762495
NCP30,OUT018,641.8564292178208
FDB60,OUT045,2870.66756194942
FDB14,OUT049,1487.216563095359
NCP02,OUT035,952.9358014544241
FDJ10,OUT017,2259.48081698071
FDG34,OUT046,1354.8670140841932
NCB18,OUT017,1169.5793072112108
FDM16,OUT049,1148.8682398370743
FDW25,OUT018,1190.118508091483
FDB35,OUT010,178.73758821252542
DRN11,OUT013,1597.5034078296517
FDF41,OUT019,556.410967969374
FDH16,OUT045,1210.1670024751445
NCQ50,OUT018,2993.2502974023205
DRH23,OUT018,881.104190894844
DRJ37,OUT013,1619.7605084983759
DRJ24,OUT027,3670.622261368677
FDY16,OUT035,2510.4886212468705
FDQ27,OUT045,1256.4070734081472
FDZ33,OUT045,1865.9964581055613
FDF29,OUT045,1478.997936728192
FDA08,OUT049,2280.893824502531
FDG31,OUT046,922.1865530057682
FDE34,OUT019,370.9539280159234
NCR30,OUT027,1446.3706304503978
FDV33,OUT035,5413.043272312773
DRZ24,OUT018,1342.8001614402338
NCL54,OUT035,2391.3637391587195
FDR12,OUT049,2522.6203741454196
NCC54,OUT046,4293.603034091555
DRN59,OUT013,647.3709152322597
FDX50,OUT019,156.75795591367438
FDV31,OUT027,4168.259442984531
NCA29,OUT027,3528.225896198115
FDW60,OUT049,2466.0684706625443
FDX08,OUT017,3208.977607597175
DRD49,OUT013,3330.965843832333
FDD33,OUT046,4196.403714660207
FDW35,OUT013,668.5090936097093
FDJ36,OUT017,1640.7584167914515
FDV51,OUT035,2781.1120103055273
FDW36,OUT046,1488.5145752272667
FDH35,OUT046,2054.9666344394664
NCS30,OUT027,2791.7034966396122
FDN49,OUT017,719.6959484292906
FDL08,OUT018,3670.9036951932026
FDI09,OUT013,3920.339625129113
FDP19,OUT018,1410.990146529092
FDU21,OUT010,95.09782019587004
NCP41,OUT045,1415.5743326440127
FDY10,OUT013,1174.7539381903337
FDP12,OUT018,772.704510763382
NCN26,OUT049,1380.4899500890035
FDK44,OUT013,2015.490261868245
FDC28,OUT049,1372.5303320415887
FDJ41,OUT027,6923.10999761664
NCT29,OUT035,1666.7652847420939
NCH42,OUT019,482.57670321847104
FDU60,OUT018,2079.2357557357063
FDS02,OUT045,2925.591228137234
FDC51,OUT046,1441.2738189282604
FDU03,OUT013,2356.473556965171
FDX39,OUT045,3175.7859993798675
NCY05,OUT010,105.90102014200643
NCL06,OUT027,8048.9294132892755
FDD32,OUT035,1193.5947207832046
NCN41,OUT045,1771.6476341382995
NCX53,OUT049,1875.6233539054056
FDU57,OUT019,286.53347077360513
FDQ23,OUT046,1500.287282851177
FDQ52,OUT045,4617.74373850295
FDC14,OUT045,817.2376409104788
FDY09,OUT035,3034.809438057526
FDQ28,OUT045,1869.458049741977
FDV25,OUT046,4090.4637684392637
FDJ07,OUT035,1595.4688561975665
DRB25,OUT049,1298.1405989065868
FDK52,OUT019,434.2757541135367
FDY52,OUT027,1360.5296757465019
FDB28,OUT046,2717.7272881352246
FDT36,OUT035,853.1400176288022
FDV25,OUT017,4225.155853981315
NCN07,OUT027,2786.9143536050847
FDC57,OUT017,3196.190698712804
FDQ03,OUT018,3800.356931392515
FDU23,OUT017,2490.3478879320733
NCX41,OUT035,3766.7961371722467
NCD06,OUT035,901.6441627161936
FDW08,OUT045,1380.8486766636815
NCU29,OUT017,2394.553735163122
NCE06,OUT013,1738.7541777916906
FDV52,OUT010,183.4721914654747
FDB02,OUT017,2906.695432198389
NCR18,OUT045,730.7100056806217
FDK16,OUT049,1109.050118104137
NCQ29,OUT010,780.980624974457
FDZ01,OUT019,185.0345572275323
FDW27,OUT035,2636.274133199368
FDD17,OUT018,3285.928093819449
FDW39,OUT013,2502.5942351425506
DRH59,OUT045,1094.1183685975502
FDS52,OUT013,1107.280195321626
FDU40,OUT027,4159.635466134441
NCF54,OUT013,2126.6941925031574
FDH46,OUT045,1283.2842944569327
NCP14,OUT049,1491.3082097284846
FDH50,OUT049,2855.4149940163916
DRF15,OUT010,269.5571000740392
FDV27,OUT027,1723.4206069069132
NCJ06,OUT049,1448.8105594713018
FDN02,OUT018,2837.90812598848
FDQ51,OUT049,865.0374691409785
FDQ07,OUT017,3767.5286958560923
FDS45,OUT049,1568.586183360256
NCJ06,OUT045,1402.1734975064626
FDD36,OUT035,1559.0498129336688
FDY25,OUT045,2991.3141081843623
FDU52,OUT046,1929.1756454156439
DRK47,OUT017,3959.214761224043
NCL30,OUT017,1781.7768471733054
FDN22,OUT035,5122.998991119663
NCF30,OUT027,2295.319619355587
FDK03,OUT035,4735.88248518183
FDT45,OUT017,996.8717863522808
NCC54,OUT027,5992.838974111976
FDP08,OUT018,2515.7418038325886
FDU44,OUT046,2435.9673129796874
DRG39,OUT035,959.4852863264031
