,0
292,4545860.868013398
293,4072055.845147821
294,3933319.866714562
295,4805756.370525232
296,4193309.85826377
297,4983937.646841733
298,4516591.557841207
299,4698876.069830682
300,3858365.358589817
301,4283408.148368944
302,4323812.365233806
303,4561950.562883013
304,4154619.5705092684
305,4235827.623984639
306,4145265.061421935
307,4178149.18060606
308,3803807.381713128
309,4589834.930998231
310,4528673.006510181
311,4512277.880468265
312,3942466.362383299
313,3967155.39028951
314,3776695.559288721
315,4461523.941097607
316,4158452.700169487
317,4496790.63221942
318,4741912.83727444
319,4302617.887530485
320,4347224.828200522
321,4299182.38938538
322,4247978.588372118
323,4376818.624737032
324,4020075.7848688844
325,4719556.908012819
326,4697525.034721365
327,4365422.825499176
328,4612985.207878895
329,5112132.826336713
330,3932886.400294775
331,4592158.7238433845
332,4713276.153646268
333,4819194.5954872
334,5050238.793832243
335,4321734.171786853
336,3770633.945928652
337,4587877.270019979
338,4359668.496366538
339,4425708.689610505
340,4354020.159134544
341,4185949.6049294956
342,4332521.778583979
343,4718853.734654743
344,4330686.556077941
345,4219866.004064968
346,4088886.65486012
347,4483858.577014543
348,4398774.158591752
349,4951902.249043263
350,4294537.787042899
351,5146487.820341484
352,4353896.70467584
353,4153236.8633762193
354,4281591.336926446
355,4439102.82093176
356,4680295.924079083
357,4326033.186444965
358,4913246.917843082
359,4355046.9562245095
360,3700300.939201673
361,4852984.060248606
362,3839662.168507867
363,4604182.843704287
364,4256302.577468582
365,4344273.180637573
366,3809555.0738130445
367,4270794.4890602855
368,4697349.894530046
369,5052250.655069831
370,4216477.585710265
371,4141506.3656687737
372,4159752.1943814117
373,4777260.761490738
374,4053282.8418548964
375,4007823.339314725
376,4089962.529588226
377,4465736.471624305
378,4805211.960583393
379,4160146.917989617
380,4758822.633244566
381,4326312.73307052
382,4679210.964767863
383,4424273.810910418
384,4103922.3485377277
385,5336377.184649813
386,4326691.006010408
387,4623089.126410336
388,4295395.0898847245
389,4379652.442654199
390,4816835.82035237
391,4749854.387946771
392,4428667.926935615
393,4412269.691325389
394,4729633.379856477
395,4374638.327385851
396,4341542.451751712
397,5222310.398937415
398,4380023.220516612
399,4457521.17891839
400,3790350.0175519353
401,4552208.39055979
402,4313210.567938287
403,4831717.07546474
404,4195796.587044872
405,4173229.0652423673
406,4170866.710407619
407,4495680.404691999
408,3601296.696742162
409,4010538.8186009396
410,3955719.4845359083
411,4235067.660381924
412,4809028.367965107
413,4298903.5332496995
414,4785032.1259874
415,4426245.508894344
416,4880990.464687028
417,3709689.5170257497
418,4028538.451411957
419,4261641.1148928
420,3949972.389729849
421,4318282.683050319
422,4317363.792232658
423,4522325.325708532
424,4609619.353837431
425,4843772.403809615
426,4186013.9088895097
427,4002639.0873985533
428,4425812.090608261
429,4323528.090765721
430,3885892.2317293743
431,3922749.886017337
432,3607422.7342108297
433,4388214.329209984
434,3841865.2816579444
435,4438708.469620651
436,4688934.235086232
437,3934519.779492418
438,3963993.3966482067
439,4468733.273877003
440,4237594.5484660035
441,4180849.546378151
442,4283950.568096561
443,4473329.265564247
444,4305132.296855583
445,4033919.037937578
446,4881057.867488416
447,4642557.742436141
448,4231009.85422742
449,4621739.738611242
450,4620315.796516423
451,4228131.732330724
452,4432732.885907455
453,5051377.151594622
454,4931712.306591865
455,4169231.727654056
456,4302264.365372533
457,4722541.617678255
458,4165932.736733415
459,3600747.0510952184
460,4812326.920301679
461,4096227.810353025
462,4712803.93917277
463,4214023.898133554
464,4466188.89433489
465,3753884.0251442413
466,4642336.752496128
467,4038725.812735446
468,4594867.529042019
469,4852462.768845842
470,4119322.131551421
471,3884372.052877126
472,3843458.2101284834
473,4488950.586939368
474,4424553.192259548
475,4479134.286942036
476,4487937.7623488605
477,3833194.939663286
478,4568952.021337912
479,4873048.455625839
480,4780542.695992289
481,4410613.939042054
482,4170186.6441673758
483,4711828.119456417
484,4765626.457962341
485,4270165.650587799
486,4150044.2078012475
487,4035792.438523326
488,4344650.929341762
489,4616606.494418493
490,4297319.738102099
491,3861819.953755123
492,4402466.8871606365
493,5029026.6020798255
494,4330674.923803307
495,4563659.861581308
496,4242797.124952299
497,4565558.51709602
498,4128115.668493532
499,4951033.873920085
500,4566737.1842008475
501,4119992.344536261
502,4343450.393653145
503,4988472.168754216
504,3729341.43020767
505,4024211.625361522
506,4390030.335037737
507,4297972.585172388
508,3944672.541613989
509,4575747.767291254
510,4706108.324816703
511,4795897.522336957
512,3530229.9338867627
513,4511969.277038764
514,4108343.9886362376
515,4071562.012980129
516,4629819.89176116
517,4340844.203248157
518,4846850.933221607
519,4330241.007528452
520,4381883.943830396
521,4808208.248749583
522,4937770.249676289
523,4547704.798805105
524,4403903.680733137
525,4608436.0863008555
526,3903395.6417943593
527,4388808.0217843605
528,4685254.603709622
529,4447567.284710303
530,4371409.497588134
531,4053721.939067369
532,4677652.796769287
533,4416130.51539718
534,4310514.655577932
535,4026653.052146993
536,4256052.375129602
537,3863470.1783943204
538,4004597.2506077187
539,4745331.755843317
540,3901566.1280911034
541,3964057.0783581585
542,4213386.956432111
543,4717626.8632425545
544,4007468.5631242627
545,4614932.777032636
546,4152204.596538177
547,5052711.690386774
548,3971478.057730881
549,4711007.092137989
550,4076842.3868274963
551,4582683.11223204
552,3852443.1082517416
553,4884653.456663093
554,5117470.190884415
555,4028097.171785477
556,3885717.3343351353
557,4362750.602203011
558,4595399.819438318
559,4620803.321698973
560,4181831.8958751243
561,4307191.352641858
562,4830421.938900633
563,4689378.932348302
564,4293762.86953895
565,4166235.59352879
566,4123716.922358747
567,3986378.6205838136
568,4370329.184945936
569,4241901.697816727
570,4281042.088079553
571,4461473.560679057
572,4737036.007324365
573,4335110.012150646
574,4723793.404879351
575,3773346.772712957
576,4639706.090219202
577,3959278.0122076916
578,3685936.398896899
579,5066951.609733103
580,3962954.852671296
581,4377541.401534491
582,5105164.748969892
583,4466323.703014347
584,3867172.3177215112
585,4461297.888983664
586,4266464.446566393
587,4288005.774002004
588,4770912.332693473
589,4637721.128987532
590,3768561.219829611
591,3893436.89240905
592,4259179.5328735085
593,4151951.2191065373
594,4126453.059285208
595,3807223.9662019466
596,4799194.1249342635
597,4256767.416162357
598,5074063.988156923
599,4333480.160085257
600,4976840.071351029
601,4468516.7546179965
602,5184474.583788641
603,4223756.951760008
604,4088887.017311537
605,4081905.5280791847
606,4184409.9945734926
607,4306424.152097105
608,3670029.527915351
609,4783637.1011347035
610,4547829.896434201
611,3911078.3433521017
612,4772021.106309689
613,4727957.296053132
614,4833364.518161721
615,4598378.414514128
616,4852928.256206345
617,4297541.176430531
618,4215662.243185607
619,4858053.63182924
620,4276959.253907397
621,4986602.872645244
622,4434726.299189111
623,4664469.666535297
624,4549246.446740999
625,4992401.392044189
626,4634922.146537407
627,4299671.22096794
628,4126121.3934363793
629,4393462.8208765965
630,4962923.866318471
631,4989290.198523982
632,4359954.196934817
633,4689870.766037113
634,3837952.448649346
635,5266809.544248299
636,4374143.519384005
637,4049572.3577681747
638,4618386.287354916
639,5044688.85693849
640,3743049.789108601
641,3966303.665251013
642,4361678.342604344
643,4464325.403836236
644,4553935.633380895
645,4844313.392112643
646,4700277.228792381
647,4306424.152097105
648,5017375.9036779525
649,4143213.478219576
650,4227322.596465488
651,3924589.8953683265
652,4831717.07546474
653,4883044.2020604955
654,4264329.748519271
655,4700401.036659696
656,4087041.26742699
657,4268050.211575473
658,4465505.443100556
659,4578342.281037894
660,4773662.439856431
661,4818804.9296062095
662,4556217.679068428
663,4708753.582517475
664,4130848.6689256947
665,4048278.70458217
666,4677450.591983737
667,4525796.858441397
668,4118914.3095174497
669,4312687.222277327
670,5033700.253028648
671,5101118.082943328
672,4311067.810090754
673,4367160.167419899
674,4813050.3401290625
675,4083917.547100315
676,3957070.019271797
677,4366083.793051413
678,4485951.404396507
679,4637732.729053731
680,3945198.2298326534
681,4285366.717818341
682,4231512.607690535
683,4512558.036740967
684,4214077.873885061
685,4479789.336881414
686,4190032.1392669566
687,4201572.220531619
688,4881203.06880495
689,4778436.186911185
690,4057462.7735144733
691,4171865.1151838317
692,4175469.5550592486
693,4124069.514919419
694,3923568.8487628163
695,3971148.045709002
696,4320299.300187053
697,4385316.673412584
698,4986426.746045718
699,3808368.348983327
700,4362527.751638028
701,4706750.115619176
702,3981162.8562418125
703,4771496.9118330255
704,4645399.1103528235
705,4680272.536587511
706,4321497.944481187
707,4121268.1396850552
708,4274644.885770677
709,4420510.455582441
710,4891989.8437044965
711,4654860.573936565
712,3999753.0440609115
713,4319173.647582694
714,4493116.221460378
715,4937530.911515685
716,4402516.790766544
717,4076637.8380311592
718,4661082.111879715
719,4699773.33527422
720,4581684.211201189
721,4414383.22677689
722,4423728.849219657
723,3776994.2198126186
724,4914218.167731269
725,4505939.419084908
726,4471321.317754159
727,3983789.2356660883
728,4005096.6564903744
729,4105152.178526357
730,4009872.9799011378
731,4670682.370653084
732,3752038.2602967047
733,4237305.962970566
734,4621914.047643811
735,4262503.131782554
736,4945485.318035284
737,4964668.406198443
738,3670514.7185582225
739,4188911.512304102
740,4599376.769955835
741,4585397.177476575
742,3948497.8484088024
743,4246694.910212536
744,4629605.369867844
745,5330842.181969985
746,4060921.5199828595
747,4491455.133559581
748,5089218.4502581
749,4906185.856059008
750,4825027.225382052
751,4499730.859360545
752,4139363.6200414463
753,3734474.9001287404
754,4306424.152097105
755,4317090.006293857
756,4422810.161569523
757,4733309.256129654
758,3926063.1878870786
759,4441987.903869776
760,5036725.030395868
761,4240824.945073278
762,3682646.7080190517
763,4162046.6464995835
764,4769177.669026941
765,4664876.57758395
766,4329703.481104013
767,4286214.290466761
768,4273976.38496107
769,5025297.489263714
770,4446046.643513626
771,4117087.2620115024
772,4974734.66115435
773,4441368.641875714
774,4731597.365022234
775,4480706.878856362
776,3870915.2341443994
777,4139565.8705021
778,4485347.230855881
779,4432158.810984443
780,4068053.694296083
781,4754715.354308468
782,5003272.552269057
783,4098066.7054694584
784,4431767.398382245
785,4428070.385553998
786,5003098.31218219
787,4237826.654678805
788,4646400.463309774
789,4456692.388115725
790,3885791.9075730657
791,4634922.146537407
792,4257466.60398699
793,4300905.348205821
794,4230330.958379584
795,4199137.439272609
796,4707842.93363694
797,4008120.4608070883
798,4785074.830871922
799,4395520.401601888
800,4951720.868648887
801,4330165.176869052
802,4510868.870787867
803,4697611.603450883
804,4439124.678935532
805,4112109.3513154984
806,4938654.264426041
807,4999549.740468676
808,4762317.212888129
809,4373298.715724518
810,4385320.419572589
811,5000398.394720943
812,4245125.959516939
813,4382382.038880739
814,3909105.6883166605
815,5187081.92538114
816,3623470.3331839875
817,4023431.95175026
818,4230330.810118086
819,4583082.781344408
820,4169517.515145753
821,4275048.633791802
822,4448844.682842751
823,4348596.978621653
824,4241534.577704232
825,4243371.312759872
826,4091714.7644225853
827,3914528.888491555
828,4689762.159737328
829,4257407.155304556
830,4815324.67604401
831,4410710.222820841
832,3892256.230196954
833,4896809.8971792245
834,4872243.262936077
835,4161234.9830881148
836,4046244.9344866574
837,4505415.055842341
838,4727668.930212211
839,3777724.658004219
840,4034241.964251531
841,4991129.703877747
842,4384950.629343717
843,4399426.114818973
844,4488004.030765782
845,4308438.175173074
846,4588285.876196395
847,4692271.033117242
848,4107962.308998476
849,4577042.359859043
850,4695228.206472614
851,4027767.545028661
852,4819291.90872937
853,4396879.185443366
854,4792074.770380988
855,4213371.182737609
856,4532646.506129181
857,4303662.967299001
858,3693706.1941726487
859,4253468.407362958
860,4261564.072842433
861,4763880.480697809
862,4053549.258679361
863,4872840.013701362
864,4397651.287533312
865,4814919.243054443
866,4229059.502075679
867,4171886.2865987625
868,4454090.25016274
869,4966115.696245728
870,4473603.784693821
871,4455490.760799373
872,4527184.102153363
873,4349039.025837252
874,4303380.290016302
875,4144909.6922138953
876,3892265.8897333303
877,4795897.522336957
878,3642958.227242216
879,4733808.303213538
880,4483648.389523172
881,3978890.1651779157
882,4672209.446946077
883,4421392.29314171
884,4858625.462877593
885,4308300.119624801
886,4725105.477402378
887,4699505.011849094
888,3809870.252600028
889,4410285.02323368
890,4298340.878287401
891,4210700.622276365
892,4419306.2825199505
893,4692487.330393744
894,4898026.071839791
895,4449836.1689908765
896,4415149.4991724
897,4620243.275583416
898,4271471.297760122
899,4268952.6873161085
900,4329435.357351387
901,4746140.94326205
902,4702387.281278696
903,4160299.897633065
904,4505282.116759093
905,3938671.0200682753
906,4857839.99450009
907,4346716.957474849
908,4168760.0743697314
909,3751372.9499649047
910,4411799.6069675265
911,4785437.311460766
912,4422810.161569523
913,4504774.708970984
914,3962208.7547271457
915,4790434.778195724
916,3924825.1986180795
917,4729943.814997443
918,4347043.691376738
919,5279621.992951588
920,4202623.970645005
921,4023159.4377388973
922,4235452.9198465245
923,3992734.548674155
924,4165382.4084618995
925,4896982.144836719
926,4478327.290963586
927,4341984.362279127
928,4658234.989600761
929,4523319.972098277
930,4472903.915109527
931,3988293.933883855
932,4096227.810353025
933,4945984.260796644
934,4716076.799944212
935,4080268.845917198
936,4380014.437386683
937,3971411.4194394196
938,4638617.091926692
939,4868397.200766065
940,4300581.427768377
941,4566316.342440866
942,4675141.551483503
943,4404848.0241719065
944,4494424.9055766035
945,4182019.395399557
946,4365987.846218456
947,4965107.344425716
948,4484930.277435931
949,3797582.182885042
950,4694519.240968672
951,4071595.610220874
952,3861063.670153562
953,4698844.387113862
954,4617304.1658093985
955,5030629.000980187
956,4333761.392982515
957,4433215.635087698
958,4360865.798414403
959,4141260.2553850235
960,5150710.37131704
961,4343293.724162596
962,4067675.865127359
963,4892596.319458487
964,5101726.596520357
965,3805726.3513830346
966,4702757.618395908
967,4493233.703999966
968,4217761.545405105
969,4110646.462238701
970,3885892.2317293743
971,3927911.148020471
972,4320857.599271925
973,3761833.8645724724
974,4492205.211488799
975,4378376.651994203
976,4052442.991255876
977,4418073.09308281
978,4391070.642987713
979,4462731.642749131
980,4536381.836337996
981,4153144.9644359606
982,4162840.95843772
983,4961623.269337771
984,4484431.660866333
985,4481206.364772281
986,4585785.148276829
987,3993993.337562455
988,4950276.8877639705
989,4266892.711043081
990,4461234.6029374655
991,3637472.899218369
992,4451339.336302956
993,4238447.8630037615
994,4910879.64324297
995,3746129.2401651135
996,3778628.911354695
997,4550477.642690043
998,4166355.6813785885
999,4599709.131649405
1000,4204097.919985608
1001,4634301.938143901
1002,4687145.566258138
1003,5184762.5667965235
1004,4232010.7125302
1005,4830486.97619308
1006,4744299.664135983
1007,4036331.239828826
1008,3990823.5045561604
1009,3995355.2204526
1010,4727608.042263147
1011,4563562.905454786
1012,4216041.8624005085
1013,4418978.831423269
1014,4323981.687759023
1015,4694236.0841033
1016,4736672.996087147
1017,4564827.745056105
1018,4032636.473116678
1019,4072056.1103066523
1020,4154663.731248731
1021,4045869.1774306376
1022,4811149.079291575
1023,4145886.5922673782
1024,4758611.269655697
1025,3990777.0193059384
1026,4328923.690278579
1027,4164139.4982763277
1028,4159217.0918579847
1029,3913621.167125551
1030,4354831.7518777605
1031,4251790.439232895
1032,4387204.391549595
1033,4888949.805363846
1034,3983877.9292520457
1035,4674080.144128335
1036,4100396.657997596
1037,4053604.594890352
1038,4802954.399973205
1039,4396835.175478014
1040,4055321.6443026923
1041,4358133.985977605
1042,4021181.6178476014
1043,3899810.8925105105
1044,4398039.155486955
1045,4873800.703310935
1046,4638553.108885097
1047,4117011.562937908
1048,4639090.915603499
1049,4646667.4098982215
1050,5220983.368369833
1051,4245605.340152471
1052,3922639.719608345
1053,3994689.8172842897
1054,4614716.348566634
1055,3932649.680854464
1056,5138413.765997884
1057,4369799.800186221
1058,3554627.4627014026
1059,4771769.256130536
1060,4544364.243902936
1061,4938695.217880715
1062,4428744.902300714
1063,4609557.683896527
1064,4292960.414151202
1065,5017896.399634175
1066,4850551.43490584
1067,4825365.356311199
1068,4158763.429639655
1069,4092933.58517797
1070,4284534.27283956
1071,4416598.364235385
1072,4512558.036740967
1073,4926011.338973163
1074,4503809.69185858
1075,4803303.933269669
1076,4468088.396699169
1077,4214834.630212458
1078,4062815.322254814
1079,4229161.403625629
1080,4274597.234114863
1081,4538920.751502971
1082,4234589.09762765
1083,4478625.326508784
1084,4593820.925010212
1085,3671844.661026554
1086,4384751.692482406
1087,4440813.541679389
1088,4519353.648354607
1089,4241633.05809883
1090,4343420.971441894
1091,4156892.0400233148
1092,4576598.512724465
1093,4199756.776404882
1094,4946152.57166617
1095,3975244.8034129385
1096,4204458.847577859
1097,4133195.948374328
1098,4236890.17379029
1099,3763525.336982859
1100,5207356.697243347
1101,4490671.434365274
1102,3853241.2672706
1103,4704822.294511504
1104,4783013.768369829
1105,4566394.442506021
1106,3835140.953857208
1107,4804144.820844735
1108,4696900.15053775
1109,4116217.459733222
1110,4413950.572055123
1111,4925557.290917429
1112,4919206.999588269
1113,4330603.262486843
1114,4169525.406270149
1115,4224940.763060476
1116,4208548.139851655
1117,4803913.644672846
1118,4584728.995019355
1119,4060160.028453051
1120,4458477.2516562315
1121,3677435.8602283713
1122,4341026.324902209
1123,3983774.3584901593
1124,5151837.298640025
1125,4757924.657691226
1126,4253691.724983148
1127,3880143.2710752054
1128,3750291.6449453603
1129,4221729.513108343
1130,4211363.286850526
1131,4434423.435828685
1132,5383967.793942457
1133,4114063.1772388336
1134,4418859.443099858
1135,3792744.4302137424
1136,4997869.383294149
1137,4158839.436614338
1138,4307823.099535552
1139,4260977.373085002
1140,4897179.813144846
1141,3963680.557027479
1142,4531155.049202506
1143,4208824.435817184
1144,4471631.015259494
1145,4437634.685210601
1146,3997361.911201095
1147,4922773.150952959
1148,4317244.324803973
1149,4461473.440734565
1150,4652804.672434731
1151,3912846.1596930088
1152,4264988.917491231
1153,4097311.0328551317
1154,4306502.192150356
1155,4414559.743966792
1156,4779531.150074757
1157,4681009.843315166
1158,4376813.833183422
1159,4385282.901081998
1160,4031543.8913044394
1161,4302386.230010469
1162,4727683.9633251885
1163,4522079.745089869
1164,4260538.627887377
1165,5031034.515162425
1166,4322617.386526305
1167,4987648.385223581
1168,4664423.377173329
1169,4771484.243395758
1170,4838665.55172411
1171,3964967.9809533437
1172,3744765.571162026
1173,4337052.123753439
1174,4306424.152097105
1175,4520930.753383817
1176,5357242.227981594
1177,4515938.6118765
1178,4415641.9515746
1179,3855252.410521293
1180,4793684.969813631
1181,4571237.992374856
1182,4464500.468075332
1183,4439062.743223177
1184,3950156.087238564
1185,3933802.1976699117
1186,4567570.787798443
1187,4759891.878833347
1188,4833764.84510897
1189,4648693.719704151
1190,4555880.172011313
1191,4394087.968658233
1192,4038825.609799059
1193,4211759.260010819
1194,4004880.5789629393
1195,4099072.1179547706
1196,4832264.417272113
1197,4136769.152942567
1198,4363644.745613525
1199,4163108.231595986
1200,4945369.677365533
1201,5075254.287286647
1202,4145517.1952308468
1203,4016201.5056501264
1204,4849516.920006028
1205,4053974.291232574
1206,4595760.984713768
1207,4609437.560815737
1208,3878625.517208921
1209,4295503.437703084
1210,4421142.846283724
1211,4276693.182371217
1212,4825381.8565728655
1213,4287350.758462099
1214,4343576.35265216
1215,4126187.826468369
1216,4582296.09317306
1217,4997424.486048326
1218,4289878.618681727
1219,4984320.486706411
1220,4088662.437146088
1221,4739535.676072419
1222,5028520.623787834
1223,4643974.792188153
1224,4633533.068401705
1225,4409483.9227362415
1226,4391804.245390543
1227,4228115.327180907
1228,4656215.855751942
1229,4932354.254129096
1230,4555367.344933497
1231,4255462.171965831
1232,3965087.81759849
1233,4769772.438084158
1234,4419242.57434425
1235,4105868.20304531
1236,4615874.979351282
1237,4397612.544987632
1238,4248994.062751402
1239,4633599.5805318225
1240,4600196.287276038
1241,4023374.566519011
1242,4221153.31516802
1243,4573546.414481005
1244,4523312.490020558
1245,4454297.748324532
1246,4372957.968776834
1247,4265619.717071803
1248,4389987.348029128
1249,4353177.978467739
1250,4348010.615750782
1251,4403587.951773729
1252,4586877.12824891
1253,4553670.610911974
1254,3853527.1381291966
1255,4561263.05044746
1256,3982795.138732183
1257,3968991.563479027
1258,4542478.601794569
1259,4554674.7785164295
1260,4670916.790768068
1261,4982749.817389161
1262,4567417.442675102
1263,3877301.5917276093
1264,4707215.26314084
1265,3794545.2922930196
1266,4392758.005621789
1267,4854810.96307072
1268,4201197.35063841
1269,3673440.617180435
1270,4146500.1547172903
1271,4714530.346811343
1272,4486025.037828252
1273,4922303.859278064
1274,3879164.837345165
1275,5024579.610035323
1276,3787637.839177624
1277,4120605.1675045355
1278,4798566.501284469
1279,4306424.152097105
1280,3966619.6302666743
1281,3846180.512896099
1282,4331197.450188619
1283,4197967.0286392635
1284,4921787.19903584
1285,4449296.721214477
1286,3917308.3520417474
1287,4790296.656200241
1288,4280011.23729862
1289,3708616.8603765694
1290,4419707.992197029
1291,4239433.890209031
1292,4968553.237811795
1293,4447577.989245562
1294,4280055.020472594
1295,4821656.029011705
1296,4941775.120528758
1297,4339988.537948018
1298,4408325.35514335
1299,4211185.154733485
1300,4870287.727426081
1301,3757586.65959927
1302,4905842.282920283
1303,4326420.943718164
1304,4114187.999907544
1305,5056966.05073779
1306,4761366.339845853
1307,5094992.6570757935
1308,4974917.277426359
1309,4398171.172045385
1310,4711775.116747667
1311,4230518.168012348
1312,4108026.509553917
1313,5038525.460400664
1314,4637534.223277477
1315,4119407.0718394667
1316,4592557.574784223
1317,4368486.027402786
1318,4716006.845287356
1319,4537014.892278147
1320,4393564.22190005
1321,4350425.835250153
1322,4155951.1506441226
1323,3996642.9379477934
1324,4503871.039505074
1325,4356488.728879916
1326,4075639.581970946
1327,4327189.237038489
1328,4643910.495511238
1329,4864418.607059568
1330,5046755.003091973
1331,4415760.282037999
1332,4337201.536509386
1333,4186106.4946789965
1334,4709876.571496978
1335,4070664.1726419665
1336,3816932.3911208427
1337,3891825.841570793
1338,3676964.987416642
