,0
1028,4314112.927140751
1029,4143424.9393452746
1030,4764136.546694759
1031,4265685.815461662
1032,4194380.528363314
1033,4880206.808255912
1034,3517531.1299772453
1035,6062261.0978794815
1036,4657351.985681983
1037,4120914.570546999
1038,4954973.149343496
1039,4412413.848217163
1040,2908856.1562303235
1041,3289489.8205634835
1042,4172255.909182002
1043,2997312.5029844916
1044,4266549.600655685
1045,4535810.357143391
1046,4929170.197974778
1047,3643002.083664265
1048,4778225.211967737
1049,5220170.8528788015
1050,6071258.524972877
1051,3441444.43328368
1052,3715998.9428807134
1053,4990639.933907958
1054,3685867.693223653
1055,4072452.4311091676
1056,5864336.006297207
1057,4615986.567177162
1058,2798973.586530656
1059,4461256.954975855
1060,5262349.077890192
1061,5662540.599108353
1062,5427718.44957213
1063,4636311.499864434
1064,4306847.349937854
1065,6754569.227177295
1066,5315658.282452031
1067,5000521.052819132
1068,4790537.80716435
1069,4048845.7104672897
1070,4183933.091137951
1071,3881607.173785152
1072,4916516.430747951
1073,4394505.279446252
1074,5169816.103448877
1075,4052998.7514115446
1076,4885343.089306385
1077,3650813.655812939
1078,4382678.410065737
1079,4180041.3963814755
1080,4335177.489525398
1081,4466858.116319935
1082,4391240.7452183
1083,3325796.7129325224
1084,4386031.429304906
1085,2714417.3284858526
1086,3444078.17684752
1087,4401260.40719946
1088,3335202.7770125964
1089,4213002.400639565
1090,4755992.333729948
1091,5174980.957858134
1092,2166701.1186053813
1093,4207243.223597063
1094,5912030.726083911
1095,3029734.1406464777
1096,4900594.032080536
1097,4215131.563938495
1098,3443306.987749134
1099,2491365.6373784933
1100,6512398.290442524
1101,3315560.850136315
1102,3136333.0963955093
1103,4807437.741210579
1104,5005767.024691753
1105,4851025.723528065
1106,3190671.4623160907
1107,6078309.553959597
1108,5361162.241233882
1109,3725955.9561036443
1110,4490182.14789481
1111,6017901.446126047
1112,6040389.402734797
1113,4247177.967899595
1114,3994798.8494910426
1115,4254800.258848991
1116,3637329.832318767
1117,4937081.925862553
1118,5151635.108990307
1119,3188780.2918545455
1120,3521211.858503656
1121,3146013.455192574
1122,4694754.30750976
1123,3482296.0999853336
1124,5699978.009810312
1125,5019767.660503112
1126,4447730.960677329
1127,2737073.459436445
1128,3268531.474443769
1129,3661369.8566523115
1130,4737958.060863859
1131,5124530.208596618
1132,5774825.779625688
1133,4557149.566645391
1134,4677432.585195982
1135,2888521.392256808
1136,5538535.300282286
1137,4434538.483855822
1138,3568242.6866774466
1139,4024072.6581095327
1140,5830102.5919354325
1141,4073544.547342099
1142,4029852.533193676
1143,4262861.22625491
1144,4721899.912084019
1145,3858245.195806623
1146,2664707.038329006
1147,5467050.787013779
1148,5095900.656694253
1149,4584277.597050608
1150,4824813.829914416
1151,3476555.6606659596
1152,4722607.079377927
1153,3268065.8478499083
1154,4298730.711771119
1155,4800349.470444552
1156,5029786.056491521
1157,5329790.577268072
1158,4262657.399874905
1159,3053674.378095292
1160,4252480.388758597
1161,4640892.171220087
1162,5285199.177527409
1163,3927916.712236061
1164,3365627.173377094
1165,6422555.674726627
1166,4583619.410825652
1167,6218207.33843276
1168,4699509.726445146
1169,5374390.573837251
1170,5495561.636232757
1171,3112782.9342229622
1172,2503205.1383014303
1173,3726936.3606225266
1174,4363697.537370978
1175,4764934.5632431805
1176,7955149.052739369
1177,5760084.675472402
1178,4523440.2577314805
1179,3239682.898248254
1180,4855730.684493341
1181,4587320.242145506
1182,5124530.208596618
1183,5321144.228066796
1184,3963202.4294356564
1185,3922662.948943437
1186,4900378.166748823
1187,4276853.048328994
1188,5142186.1348466845
1189,4693689.625466054
1190,5775839.703538948
1191,3693490.0780914947
1192,4269604.556979843
1193,4406964.158702185
1194,2657880.8692820948
1195,3894735.391901012
1196,5905327.074896196
1197,3434382.601437081
1198,4496988.984059302
1199,4245394.810620064
1200,5801322.775566913
1201,8026709.4690876035
1202,2925727.781194789
1203,3228101.883319994
1204,4897252.8978619715
1205,2958213.961488152
1206,4734501.2737028105
1207,4498534.349766228
1208,2705802.0435865656
1209,3992782.895021009
1210,5142759.003699739
1211,4468244.602822999
1212,4786798.52203786
1213,4160737.953193576
1214,3341752.970590532
1215,3840601.0895556733
1216,2796381.5574521865
1217,5609736.869906515
1218,4363244.047815959
1219,5628435.784737812
1220,3369344.9659496825
1221,4807944.842683942
1222,4943397.638675798
1223,3919712.727204824
1224,4735403.6836379105
1225,4244693.554046041
1226,4570627.706130754
1227,4182869.6227979404
1228,5536490.825343734
1229,5417720.074589502
1230,3908093.1580428947
1231,3622965.226010657
1232,3294294.625201029
1233,5234969.93160212
1234,5596275.73391952
1235,3716174.094191518
1236,4314938.23320856
1237,5144701.965986065
1238,3361804.2717033536
1239,3882837.4756319914
1240,4200556.336466975
1241,3172191.5600118176
1242,4239106.136644468
1243,5961757.758587588
1244,3881039.796117898
1245,3851870.528072026
1246,4559873.734284691
1247,3285885.3211704926
1248,4418296.267474675
1249,4077684.279817128
1250,4777000.137943351
1251,4672144.422155591
1252,4007684.2548474283
1253,5183089.626023658
1254,3156043.1010459154
1255,4831427.007820883
1256,3225467.2756931856
1257,2691413.882126848
1258,5130412.728784962
1259,4707614.340891381
1260,5144341.498280141
1261,7497447.5820550835
1262,6382810.614047827
1263,3789508.6700409143
1264,5628944.263850847
1265,2800956.407120101
1266,4270275.420698155
1267,4134284.3728687293
1268,4801676.832302011
1269,2513775.669545102
1270,4119640.397592313
1271,5656270.435224219
1272,4462829.748102517
1273,4382746.840675941
1274,3714072.7013365855
1275,3709231.3266334813
1276,2646397.993808957
1277,3316684.906582248
1278,5463137.14280764
1279,4363697.537370978
1280,5250333.0687811
1281,2945180.461518076
1282,4489436.103592247
1283,4783575.04372588
1284,5406463.44306962
1285,4027536.9855540134
1286,4282334.358624194
1287,4756834.635281009
1288,4919255.217885004
1289,2413031.968988181
1290,4160736.739467375
1291,4065459.500878501
1292,5638640.256984711
1293,5206650.6706136465
1294,4549437.449579877
1295,5985460.571959259
1296,5281766.114248638
1297,3290821.3221821305
1298,5258680.268472655
1299,3286645.9930909374
1300,5342675.108669146
1301,3000474.200825722
1302,5397474.294132428
1303,3677382.1817425466
1304,3746620.6420363933
1305,5277667.047619738
1306,4630114.819048558
1307,6512005.161581707
1308,5663320.845369108
1309,3673477.7231860952
1310,4922919.440164306
1311,4278351.528292007
1312,5308624.18237165
1313,6552199.812446534
1314,4559909.64689827
1315,4303548.400171723
1316,4980241.882651388
1317,3913528.3320220457
1318,4719989.986543387
1319,4430950.280569876
1320,4811075.65338121
1321,5156703.211855181
1322,3164120.837010965
1323,3498719.3128157477
1324,4985625.528979536
1325,3590708.9468923644
1326,4381642.9552761065
1327,4432398.017091321
1328,4921983.635232401
1329,4443396.254402525
1330,5973566.18724207
1331,5605824.297282793
