,0
712,4050716.983562745
713,4364184.493932978
714,4806961.173659764
715,5594996.24259783
716,3861663.4162627663
717,4137759.6978441896
718,2995009.715018846
719,4263494.647826987
720,4617470.467575858
721,4966356.576640818
722,4771016.117775554
723,3997133.835988971
724,4989580.588284078
725,4377824.13570271
726,4315274.30350277
727,4210106.9954217505
728,1764456.778415253
729,4248120.6672410965
730,3937076.3728066226
731,2919067.4289864944
732,3852348.591799987
733,4746335.875842523
734,4383139.250044289
735,4918059.574198895
736,4567628.969739149
737,5011631.387976362
738,3836423.569883059
739,4124249.366697176
740,3932313.3832664704
741,4353097.14750604
742,2808942.304745474
743,4718923.274099559
744,5085967.305441212
745,4650833.776107291
746,3766565.522970617
747,5075943.082489934
748,6190464.405791656
749,4976666.877204667
750,5101484.510465354
751,4588535.499987158
752,4016161.520162085
753,3909210.9324980536
754,4020485.3441676353
755,3729871.5557972617
756,4110725.8483973606
757,4104153.8463231986
758,4004080.414401114
759,4481901.209412215
760,4068060.4705095813
761,3965662.932436767
762,3918255.5878554056
763,2755354.373707316
764,4647926.132979973
765,4428671.750479724
766,4947215.795831205
767,4487649.133794356
768,4813329.570243936
769,4499216.713888413
770,4068507.7401753305
771,3910975.193312956
772,5124795.384380209
773,3975765.299019572
774,3472089.70491417
775,4375082.121749636
776,3540125.678374363
777,4209765.636432935
778,3060439.4361673035
779,4313837.258573379
780,3942841.750696801
781,4377007.183697907
782,5126299.296261394
783,4303154.379303887
784,4311996.6145625645
785,5369434.461128493
786,5623933.667351022
787,4498603.954488593
788,4629955.656806336
789,4445094.081541263
790,4087845.829964336
791,5425251.834548782
792,4199032.2137416545
793,3905549.387687984
794,3329532.8957541496
795,4503935.646021892
796,4386138.8389705885
797,4586152.346803
798,3146862.633715043
799,4099703.741852343
800,5504089.205636259
801,4583030.177135713
802,3457705.742653265
803,4517054.86221952
804,4928897.242526531
805,4021332.8536423496
806,5315408.955489005
807,5423814.0404827
808,4330754.11627492
809,3645518.8153609456
810,4209568.3804548355
811,5307604.06963649
812,3819553.640423119
813,4941189.589724776
814,3425964.881578969
815,4653673.434776676
816,3409287.2406030344
817,4173746.947186713
818,4456420.253817215
819,3793843.197558754
820,3636285.2486610846
821,4368206.6485529365
822,3947202.9221006865
823,3942598.831483507
824,4346731.243565134
825,4656495.514772748
826,4084261.8609431563
827,3698252.815100928
828,4373736.567761733
829,4165781.7369990777
830,5191493.717340007
831,4366174.153575429
832,5116851.445094032
833,5003349.44050924
834,4886762.234624668
835,4550434.24778544
836,3460115.6027055257
837,4949971.191046973
838,4289872.0896122735
839,3420859.752970064
840,4141836.649773907
841,3573268.7527160477
842,4477040.202492818
843,4114890.9482736867
844,3902002.2265356462
845,4813424.49985245
846,5174247.51852414
847,4301431.222770079
848,4184388.6524205217
849,4187395.9917620006
850,3368895.0493120654
851,4198256.389564675
852,5002199.7578503685
853,3983602.8976404597
854,4451095.853433296
855,3994850.118476401
856,5419546.083536383
857,3006223.7879149755
858,3016707.815631505
859,3858231.342921321
860,4410481.694098171
861,4234715.740335163
862,4187988.83360239
863,4912129.673290236
864,4278362.413915573
865,4601029.919533204
866,4721973.684066222
867,4167532.3484582575
868,4525874.743076303
869,4697668.690247501
870,4255411.21490208
871,4176117.184715527
872,4163109.0773718413
873,3808873.634339245
874,4588469.2955536265
875,3985489.2978055715
876,3435519.5760200527
877,5205441.625254206
878,3623798.3670318094
879,5101601.632232259
880,3996067.322311618
881,3976018.828228792
882,4789853.820100473
883,4463779.638597212
884,4670353.663230573
885,5213951.995846978
886,4565032.423507111
887,4923529.806088782
888,3922419.361011166
889,3456269.8140392257
890,4128043.198837064
891,4401653.7880805405
892,4263487.546023854
893,5193509.264923168
894,4260277.1148088155
895,4530036.422268898
896,4589254.166515784
897,4404581.854571798
898,3728217.14242264
899,4692935.112570922
900,4344036.527606141
901,4219459.426923173
902,4872837.160029107
903,3887462.7745952075
904,4624048.931675843
905,3286038.2022318756
906,4839671.704817112
907,4485602.292384056
908,4644240.453107587
909,3797307.611734012
910,4530898.157543854
911,4701834.10463655
912,4110725.8483973606
913,3482076.5568898926
914,3829903.6895410796
915,4290645.213295132
916,3959553.193776169
917,4741754.277059253
918,4389522.532776369
919,4466707.853591935
920,4584740.368961521
921,4133986.829728432
922,4203709.878768963
923,3289436.5008055167
924,3950972.0209295093
925,5072968.369793028
926,4696027.494720038
927,4452652.055549768
928,4405430.933367514
929,4509527.612548963
930,4472986.379346761
931,3655087.3219348677
932,4525696.304755106
933,4912873.307761989
934,4283187.114453102
935,4189405.4253865546
936,4167789.485108582
937,4012896.463499152
938,5679048.114748603
939,4950387.022269941
940,4435831.634799879
941,4168768.307122031
942,5478110.451963752
943,4833507.254687322
944,4535030.26020765
945,3527787.999992186
946,4836973.308842042
947,4240661.150548649
948,3960985.4841990923
949,3661221.5630992427
950,4561099.913217642
951,4362958.785171974
952,3975993.9991635215
953,4563368.489819607
954,3879076.0117284153
955,5044046.226169416
956,4819001.008718259
957,4907885.16594938
958,3406819.246224177
959,4244636.016619651
960,6226478.6504297815
961,4671287.315921926
962,4580736.000183043
963,5201807.369976791
964,5494745.300312445
965,4234599.128556523
966,4183246.707695477
967,5003634.834635778
968,3746869.2554725907
969,3724704.151554416
970,3609607.2470148085
971,3624150.8407651056
972,3461414.676242146
973,2994631.671936609
974,3437996.7366152415
975,4143650.3277975186
976,3829839.5900777993
977,4575000.367479244
978,4607860.261506216
979,5868912.1118653715
980,4595450.936376071
981,4089864.342008274
982,3940006.4017196856
983,4543544.771572406
984,5805030.638313875
985,3467797.4584996095
986,4012623.6861448004
987,4559083.207609461
988,5150112.796643927
989,4456877.230513354
990,4799254.233291567
991,3538527.712357172
992,4588253.10053649
993,4597576.903373434
994,5437706.404663409
995,3929824.5351683786
996,4043019.646752199
997,4390293.436608922
998,3226617.28401705
999,5397279.463086563
1000,4459522.704747029
1001,5330232.269429228
1002,4665975.332077238
1003,4906591.813192582
1004,4517350.777940862
1005,4913362.90023127
1006,5199618.235723691
1007,3300051.5524174958
1008,4149168.97355237
1009,3738358.422415186
1010,4209996.768295234
1011,5293452.87861654
1012,4264936.641353347
1013,4536622.109522899
1014,3813872.857245764
1015,4519202.223152358
1016,4186190.51139508
1017,3185639.9374078494
1018,3746274.747321545
1019,4032955.401127823
1020,4030329.9345100136
1021,4113886.2386266897
1022,4131175.0409159237
1023,3776556.684617777
1024,4529779.6692713685
1025,4593587.642314554
1026,2876223.7088753805
1027,3773568.7546441294
1028,4606214.965204895
1029,4161844.7057021614
1030,4587857.139314631
1031,3835849.1810662244
1032,3929306.821624748
1033,5361196.119810234
1034,4558052.9470785465
1035,4452657.522615993
1036,4492425.797457166
1037,3815984.5441134153
1038,4161572.803132427
1039,4980766.3375101425
1040,4332401.741326423
1041,4203267.866341403
1042,3817294.790698707
1043,2223869.766414898
1044,4252192.533766408
1045,4555508.568830634
1046,4723003.551628947
1047,4154490.1452539
1048,4584008.635959151
1049,4451323.023413367
1050,6840872.6409253385
1051,4053655.3589209365
1052,3947590.905210877
1053,4026951.4452777496
1054,5213012.0084404955
1055,3839056.301989175
1056,5623667.832107261
1057,4056692.6238519386
1058,3556755.589059164
1059,4438468.084241179
1060,4005807.94609512
1061,5310874.272017585
1062,4611457.747380732
1063,3949959.1738616843
1064,4582543.943952241
1065,4633032.586929288
1066,5555088.398739615
1067,3545214.1045907894
1068,4006811.7065399825
1069,2547067.832047478
1070,4340375.875102162
1071,4325618.212362089
1072,5450182.836831056
1073,4540199.411543235
1074,3991743.8090104023
1075,4449249.287140566
1076,4842831.598536653
1077,3980181.933286693
1078,4076450.685017914
1079,4059952.691482413
1080,3913767.115005486
1081,4880767.546330932
1082,4161031.8620348508
1083,4970170.594471125
1084,4544959.927223271
1085,3554009.417054897
1086,4942780.182725631
1087,3732686.886268843
1088,5141169.516653534
1089,4315044.138499835
1090,4610043.180004209
1091,3951295.3079948127
1092,4868595.433836977
1093,4198545.801656526
1094,5526606.811423697
1095,3869324.080617493
1096,4743510.871266466
1097,3754619.275505334
1098,3910776.5531155616
1099,2541579.768046259
1100,5176019.60211809
1101,4841942.994258503
1102,3753464.735930543
1103,4302332.329260771
1104,4531553.85766242
1105,4154500.638258886
1106,3134191.1748644314
1107,4425666.750442128
1108,4613602.8081103
1109,3185659.0901076826
1110,4428190.542641835
1111,4483455.880684422
1112,3656071.1229702337
1113,4130817.9185123467
1114,4124543.066445792
1115,4115322.328087456
1116,4298329.929114232
1117,4476958.9349456895
1118,4159423.512345512
1119,3677410.3899780866
1120,4702862.621790919
1121,3292573.877827024
1122,4548834.529868496
1123,3937653.0786798126
1124,4951594.865776575
1125,4280948.704534451
1126,4742522.438841743
1127,3846505.812247594
1128,2752000.9730220353
1129,4063723.632493257
1130,4563345.979290774
1131,4501981.539935692
1132,5943642.042724099
1133,3885241.452313655
1134,3589198.2417550217
1135,3792364.727637767
1136,4493856.0036332635
1137,4498017.913106503
1138,5002737.348872529
1139,3880501.753354382
1140,5352288.980728749
1141,4656021.596963664
1142,4237405.77141589
1143,3976436.953289257
1144,4752184.799534397
1145,4095850.0136826504
1146,3059350.659333387
1147,5212321.950105019
1148,3875749.4551297026
1149,4111908.8729783064
1150,3785869.372024998
1151,3912748.2679043966
1152,4472984.9882227415
1153,4162286.7025877372
1154,3824067.653384579
1155,4014200.821910591
1156,4353314.930446856
1157,4639346.41097589
1158,4989034.893630593
1159,4815156.557760853
1160,2743847.2786735026
1161,4858962.288332734
1162,4798749.953667186
1163,4600897.777091481
1164,4383864.120562135
1165,4808361.137922613
1166,4073656.6900297673
1167,4630312.23764579
1168,4227064.011183785
1169,5210936.012464187
1170,4650078.466757201
1171,3935757.6336368453
1172,3638491.6813689265
1173,5119772.787671848
1174,4020485.3441676353
1175,4258850.044207042
1176,5376745.079201615
1177,4528771.53573283
1178,2475077.3732461566
1179,4196338.88218442
1180,3769341.427593569
1181,3975547.9635029244
1182,4502618.24886646
1183,4380055.057063745
1184,3910078.419054389
1185,3835067.467441136
1186,4543958.794108216
1187,4636329.99384764
1188,5179417.374509722
1189,4464285.822028808
1190,4567221.077094233
1191,4359115.3914839765
1192,4263008.545056918
1193,3070762.961033473
1194,4436867.257947363
1195,4323313.005793108
1196,4351037.362945789
1197,4040936.7188644814
1198,4348247.545243961
1199,3817171.149391956
1200,5688751.000614198
1201,4103215.165496106
1202,2671083.3040359635
1203,3356969.883134271
1204,4619521.6882073255
1205,4140431.285168129
1206,4332533.549828215
1207,4596492.137829826
1208,4116749.364356883
1209,3998265.9727900387
1210,4224016.833230396
1211,4184299.123343252
1212,5046046.011416056
1213,4379390.125859079
1214,4456732.590341657
1215,4220180.134533558
1216,5112418.73435596
1217,3272426.051814339
1218,4130879.711916106
1219,4330920.015629251
1220,3945576.275867787
1221,4253812.253439793
1222,5535361.020052058
1223,3978453.5715834578
1224,4878007.906550143
1225,4462388.82465984
1226,4540701.748427044
1227,4853071.66272682
1228,4398905.001283029
1229,5606690.24632835
1230,4875660.1528794905
1231,4347399.162164792
1232,3546806.12811882
1233,4464879.663276385
1234,5183520.270677177
1235,4228857.512256969
1236,3655665.496461384
1237,3972787.3400668404
1238,4440166.632310108
1239,4544633.305893863
1240,4696018.801118045
1241,4002327.5763047845
1242,4990699.872085401
1243,4034562.7205479355
1244,4597941.332941491
1245,4557666.622370274
1246,4133927.3883672534
1247,4544612.84416171
1248,4114704.327882462
1249,4210155.23864553
1250,4257751.578548853
1251,4368764.735489869
1252,4386696.797977492
1253,4359926.219510896
1254,3681589.254653214
1255,4064958.790552734
1256,3409895.97910516
1257,3779731.1159730284
1258,4424457.7663456
1259,4386212.022232271
1260,4937720.952188067
1261,4940132.91246628
1262,5189452.653550034
1263,4058501.4455851708
1264,4611945.829578262
1265,3738701.861006422
1266,4262569.607813885
1267,5567044.508402536
1268,4451181.069973756
1269,3811257.2375491196
1270,4084019.567138026
1271,5403337.357656331
1272,4150280.5189764025
1273,4593712.061436467
1274,3659475.194975863
1275,5221815.93897863
1276,3830632.294100841
1277,4088525.6729750256
1278,4810744.297972183
1279,4020485.3441676353
1280,4588985.557405532
1281,4248082.606970282
1282,4130994.2213461217
1283,2899746.5721317492
1284,6163349.153071917
1285,4720896.947503215
1286,3821683.564417582
1287,3731221.4825654784
1288,4527163.632192155
1289,4076677.6584321703
1290,3916667.7511464404
1291,3950516.3312446936
1292,5882841.539692927
1293,4800799.669629619
1294,4564573.802741791
1295,4343370.861573699
1296,5506826.545564383
1297,4729840.56028067
1298,4367220.7811260875
1299,4737071.702860582
1300,4245669.850710528
1301,3664813.023138855
1302,4684042.687827916
1303,4656276.921562459
1304,3962887.200822992
1305,4351415.4836957315
1306,4712328.53970944
1307,4353979.239538016
1308,5449112.144354054
1309,3163644.734519836
1310,5389646.161163752
1311,3563369.5985964336
1312,4337814.384442926
1313,4681851.781999983
1314,4431139.615887628
1315,4495554.06933697
1316,4325561.787005249
1317,5041835.895857567
1318,5435863.160485015
1319,4384539.830791199
1320,4631696.163863445
1321,4306260.579633688
1322,3889683.559042771
1323,4007310.259161578
1324,4895631.550837168
1325,3111854.6482327916
1326,4351583.077954389
1327,3994820.2931953734
1328,4279192.414095842
1329,4237362.529657147
1330,4965515.4502341915
